Volatility 3 Framework 2.27.0

Offset	Name
0x3f1cbf20	\Users\SmartNet\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Maintenance\Desktop.ini
0x3f1cc7b0	\Program Files\Windows Defender\MsMpRes.dll
0x3f1cc900	\ProgramData\Microsoft\Windows Defender\Definition Updates\Updates
0x3f1cd800	\Windows\System32\drivers\ksthunk.sys
0x3f1cdab0	\Windows\SysWOW64\nsi.dll
0x3f1da380	\Windows\bootstat.dat
0x3f1e53f0	\Windows\System32\drivers\cdfs.sys
0x3f1e7210	\$Directory
0x3f1e7340	\$Directory
0x3f60b4c0	\Windows\System32\FNTCACHE.DAT
0x3f60b670	\Windows\System32\en-US\win32k.sys.mui
0x3f60d650	\Windows\System32\mpr.dll
0x3f60e500	\$Directory
0x3f60f050	\$Directory
0x3f60fdd0	\Windows\inf\netpacer.PNF
0x3f610260	\Windows\System32\config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000001.regtrans-ms
0x3f614320	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3f615070	\Users\SmartNet\Searches\Indexed Locations.search-ms
0x3f615430	\Windows\winsxs\Manifests\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.17514_none_ec83dffa859149af.manifest
0x3f616bc0	\Windows\System32\linkinfo.dll
0x3f616f20	\$Directory
0x3f617660	\Users\Public\Videos
0x3f6178f0	\Users\Public\Recorded TV
0x3f617b40	\Users\Public\Recorded TV
0x3f617dd0	\Users\Public\Pictures
0x3f617f20	\Users\Public\Pictures
0x3f618070	\Users\Public\Videos
0x3f618310	\Users\SmartNet\Videos
0x3f618560	\Users\SmartNet\Videos
0x3f6187f0	\Users\SmartNet\Pictures
0x3f618a40	\Users\SmartNet\Pictures
0x3f618cd0	\Users\SmartNet\Music
0x3f618f20	\Users\SmartNet\Music
0x3f619860	\Windows\System32\drivers\beep.sys
0x3f61df20	\Windows\System32\drivers\wfplwf.sys
0x3f61e570	\Windows\System32\drivers\videoprt.sys
0x3f6218f0	\Windows\System32\drivers\watchdog.sys
0x3f621b30	\Windows\System32\drivers\RDPCDD.sys
0x3f622f20	\Windows\System32\drivers\RDPENCDD.sys
0x3f623500	\Windows\System32\drivers\tdi.sys
0x3f6238c0	\Windows\System32\drivers\afd.sys
0x3f623b50	\Windows\System32\drivers\tdx.sys
0x3f625540	\Windows\System32\drivers\RDPREFMP.sys
0x3f626050	\Windows\System32\drivers\npfs.sys
0x3f627f20	\Windows\System32\drivers\msfs.sys
0x3f637310	\Users\SmartNet\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM.blf
0x3f637460	\Windows\Fonts\ega80woa.fon
0x3f637710	\Windows\Fonts\vgaoem.fon
0x3f63abd0	\Windows\System32\msctf.dll
0x3f63b050	\Windows\rescache\rc0004\Segment2.cmf
0x3f63b310	\Program Files\Windows Defender\MpSvc.dll
0x3f63be90	\Windows\Fonts\StaticCache.dat
0x3f63c1c0	\Windows\System32\7B296FB0-376B-497e-B012-9C450E1B7327-5P-1.C7483456-A289-439d-8115-601632D005A0
0x3f63c530	\ProgramData\Microsoft\Windows\Start Menu\Default Programs.lnk
0x3f63cc80	\Endpoint
0x3f63cf20	\Endpoint
0x3f63d990	\Windows\System32\spp\plugin-manifests-signed\sppwinob-spp-plugin-manifest-signed.xrm-ms
0x3f63ddd0	\Endpoint
0x3f63e390	\Users\SmartNet\Desktop
0x3f63f9e0	\Users\SmartNet\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000001.regtrans-ms
0x3f63fce0	\Program Files\Windows Defender\MpClient.dll
0x3f642070	\Windows\System32\sppwinob.dll
0x3f6424d0	\ProgramData\Microsoft\Windows Defender\Support\MPLog-07132009-221054.log
0x3f6426e0	\Program Files\Windows Defender\MsMpLics.dll
0x3f6429c0	\Windows\System32\sppwinob.dll
0x3f643050	\Windows\System32\drivers\pacer.sys
0x3f644dd0	\Windows\System32\drivers\termdd.sys
0x3f647340	\Windows\System32\drivers\netbios.sys
0x3f649b70	\Windows\System32\drivers\CmBatt.sys
0x3f64a050	\Windows\System32\drivers\agilevpn.sys
0x3f64b2e0	\$MftMirr
0x3f64bdc0	\Windows\System32\drivers\dumpfve.sys
0x3f650cc0	\Windows\System32\drivers\netbt.sys
0x3f653890	\Windows\System32\drivers\VBoxSF.sys
0x3f656320	\Windows\System32\drivers\rdbss.sys
0x3f669b30	\Windows\System32\drivers\wanarp.sys
0x3f66b330	\Windows\System32\drivers\nsiproxy.sys
0x3f66d3a0	\Windows\System32\drivers\discache.sys
0x3f66d500	\Windows\System32\drivers\mssmbios.sys
0x3f674d30	\Windows\System32\drivers\csc.sys
0x3f67aa00	\Windows\System32\drivers\blbdrive.sys
0x3f67ad50	\Windows\System32\drivers\dfsc.sys
0x3f683520	\Users\Public\desktop.ini
0x3f683670	\Users\desktop.ini
0x3f683b70	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3f685070	\Users\Public\Music\desktop.ini
0x3f685b30	\Users\SmartNet\AppData\Roaming\Microsoft\Windows\Libraries\Videos.library-ms
0x3f686070	\Users\Public\Videos\desktop.ini
0x3f6864e0	\Users\Public\Libraries\RecordedTV.library-ms
0x3f686a00	\Users\Public\Pictures\desktop.ini
0x3f686f20	\Users\SmartNet\AppData\Roaming\Microsoft\Windows\Libraries\Pictures.library-ms
0x3f687f20	\Windows\System32\networkexplorer.dll
0x3f688070	\Users\SmartNet\AppData\Roaming\Microsoft\Windows\Libraries
0x3f688900	\ProgramData\Microsoft\Windows Defender\Definition Updates\{D2B0B133-42ED-44D3-809A-46EBB62BA863}\mpasdlta.vdm
0x3f688ba0	\Users\Public\Libraries
0x3f68a130	\Program Files\Windows Defender\MsMpLics.dll
0x3f68a380	\ProgramData\Microsoft\Windows Defender\Definition Updates\{D2B0B133-42ED-44D3-809A-46EBB62BA863}\mpasbase.vdm
0x3f68c050	\Windows\System32\drivers\tunnel.sys
0x3f68c550	\Windows\inf\ndiscap.PNF
0x3f68c6a0	\Windows\System32\esent.dll
0x3f68ca10	\Windows\System32\en-US\searchfolder.dll.mui
0x3f68d7c0	\Windows\bootstat.dat
0x3f68e310	\Windows\System32\smss.exe
0x3f68e790	\Windows\System32\apisetschema.dll
0x3f68fb60	\Windows\System32\drivers\kbdclass.sys
0x3f691070	\Windows\System32\loadperf.dll
0x3f691280	\Windows\SysWOW64\msasn1.dll
0x3f693940	\Windows
0x3f694550	\Windows\System32\drivers\i8042prt.sys
0x3f699070	\ProtectedPrefix
0x3f699740	\ProtectedPrefix\NetWorkService
0x3f699890	\ProtectedPrefix\NetWorkService
0x3f6999e0	\ProtectedPrefix\LocalService
0x3f699b30	\ProtectedPrefix\LocalService
0x3f699c80	\ProtectedPrefix\Administrators
0x3f699dd0	\ProtectedPrefix\Administrators
0x3f699f20	\ProtectedPrefix
0x3f69b220	\Windows\System32\drivers\E1G6032E.sys
0x3f69bf20	\Windows\System32\autochk.exe
0x3f69e450	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventlog-Security.etl
0x3f69e5f0	\Windows\System32\drivers\VBoxMouse.sys
0x3f69e770	\Boot\BCD
0x3f69ebd0	\Boot\BCD.LOG
0x3f6a3c10	\Windows\System32\drivers\VBoxVideo.sys
0x3f6a4e20	TxfLog
0x3f6a5f20	\$MftMirr
0x3f6a6b80	\$LogFile
0x3f6a71c0	\Windows\System32\drivers\mouclass.sys
0x3f6a7cb0	\$Mft
0x3f6ad050	\$BitMap
0x3f6ad5b0	\$Mft
0x3f6af730	\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf
0x3f6b1d30	\$Directory
0x3f6b4340	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-Application.etl
0x3f6b46f0	\Windows\System32\config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000002.regtrans-ms
0x3f6c68f0	\$Directory
0x3f6c6a40	\$Directory
0x3f6c6b80	\Windows\System32\config\RegBack\SOFTWARE
0x3f6c6df0	\Windows\System32\drivers\hdaudbus.sys
0x3f6c6f20	\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x3f6c7070	\Windows\System32\basesrv.dll
0x3f6c75e0	\$Directory
0x3f6c9610	\Windows\System32\drivers\CompositeBus.sys
0x3f6ca430	\Windows\System32\drivers\intelppm.sys
0x3f6cc590	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000002
0x3f6cca00	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000001
0x3f6cd050	\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x3f6cd460	\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x3f6ce1e0	\Windows\System32\config\SOFTWARE
0x3f6cea60	\$Directory
0x3f6cef20	KtmLog
0x3f6cfa20	\Windows\System32\config\SYSTEM
0x3f6d0400	\Windows\System32\VBoxControl.exe
0x3f6d0850	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTUBPM.etl
0x3f6d9400	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-System.etl
0x3f6db3f0	\$Directory
0x3f6dbbc0	\Windows\System32\Tasks\Microsoft\Windows\Customer Experience Improvement Program\Consolidator
0x3f6dbdf0	\Endpoint
0x3f6dbf20	\Windows\System32\drivers\ksecpkg.sys
0x3f6dc0e0	\$Directory
0x3f6dd460	\Windows\System32\config\SOFTWARE.LOG2
0x3f6dd8e0	\Windows\System32\config\SOFTWARE.LOG1
0x3f6ddcc0	\Windows\System32\user32.dll
0x3f6de510	\Windows\System32\drivers\rassstp.sys
0x3f6dec20	\Windows\System32\imagehlp.dll
0x3f6df780	\Windows\System32\drivers\ks.sys
0x3f6e0380	\Windows\System32\config\RegBack\SYSTEM
0x3f6e0bd0	\Windows\System32\config\SYSTEM.LOG2
0x3f6e0d00	\Windows\System32\drivers\usbport.sys
0x3f6e17c0	\$Directory
0x3f6e3490	\Users\SmartNet\Pictures\desktop.ini
0x3f6e3640	\Windows\System32\config\SYSTEM.LOG1
0x3f6e3a70	\Windows\System32\shlwapi.dll
0x3f6e4560	\Windows\System32\config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TM.blf
0x3f6e4a10	\Windows\System32\drivers\usbohci.sys
0x3f6e5210	\Windows\System32\usp10.dll
0x3f6e5340	\Windows\System32\drivers\ndistapi.sys
0x3f6e5d50	\Windows\System32\shell32.dll
0x3f6e6540	\Windows\System32\clbcatq.dll
0x3f6e7f20	\Windows\System32\msvcrt.dll
0x3f6e8a10	\Windows\System32\LogFiles\Scm\be669c13-8165-4536-96d0-6d6c39292aae
0x3f6e93d0	\Windows\System32\drivers\raspptp.sys
0x3f6ea800	\Windows\System32\drivers\rdpbus.sys
0x3f6ec680	\Windows\System32\advapi32.dll
0x3f6ecd50	\Windows\System32\drivers\swenum.sys
0x3f6edd50	\Windows\System32\wininet.dll
0x3f6ef490	\Windows\System32\kernel32.dll
0x3f6eff20	\Windows\System32\comdlg32.dll
0x3f6f0620	\Windows\System32\imm32.dll
0x3f6f0f20	\Windows\System32\Wldap32.dll
0x3f6f4a20	\Windows\System32\comctl32.dll
0x3f6f6a20	\Windows\System32\wintrust.dll
0x3f6f9a20	\Windows\System32\KernelBase.dll
0x3f6f9f20	\Windows\System32\drivers\usbhub.sys
0x3f6fc520	\Windows\SysWOW64\comctl32.dll
0x3f6fc870	\Windows\System32\drivers\portcls.sys
0x3f6fea20	\Windows\System32\drivers\drmk.sys
0x3f6fef20	\Windows\SysWOW64\cfgmgr32.dll
0x3f6fff20	\Windows\SysWOW64\comdlg32.dll
0x3f701990	\Windows\System32\difxapi.dll
0x3f701f20	\Windows\System32\ole32.dll
0x3f7022d0	\$Directory
0x3f7026f0	\$Directory
0x3f702b80	\$Directory
0x3f705750	\Windows\Fonts\StaticCache.dat
0x3f706070	\Windows\System32\spp\plugin-manifests-signed\sppobjs-spp-plugin-manifest-signed.xrm-ms
0x3f706a40	\Windows\System32\ExplorerFrame.dll
0x3f706b90	\Program Files\Windows Media Player\wmpnetwk.exe
0x3f706d60	\Windows\System32\IDStore.dll
0x3f707770	\$Directory
0x3f719c30	\Windows\System32\drivers\raspppoe.sys
0x3f7224c0	\Windows\System32\normaliz.dll
0x3f724350	\Windows\System32\wdi\LogFiles\WdiContextLog.etl.003
0x3f725ac0	\Windows\System32\drivers\umbus.sys
0x3f725e30	\Windows\System32\urlmon.dll
0x3f730070	\ProgramData\Microsoft\Windows Defender\Scans\History\Results\Resource\{81B86BCF-BBAD-4BBB-8E94-A2969FBA50FC}
0x3f7318d0	\Windows\System32\wbem\Performance\WmiApRpl.ini.ini
0x3f73fdd0	\$Directory
0x3f740a20	$PATH_TABLE$
0x3f740f20	\Windows\SysWOW64\kernel32.dll
0x3f742590	\Windows\SysWOW64\gdi32.dll
0x3f7439e0	\Windows\System32\drivers\dxapi.sys
0x3f745470	\Users\SmartNet\Saved Games\desktop.ini
0x3f745640	\Windows\System32\drivers\dxg.sys
0x3f745dc0	\Windows\System32\psxss.exe
0x3f7468b0	\Windows\rescache\rc0004\Segment0.cmf
0x3f7494d0	\$Directory
0x3f749700	\Windows\rescache\rc0004\ResCache.dir
0x3f749f20	\Windows\System32\samlib.dll
0x3f74aa50	\Windows\System32\locale.nls
0x3f74bf20	\Windows\SysWOW64\psapi.dll
0x3f74ca90	\Windows\rescache\rc0004\ResCache.hit
0x3f74d070	\Windows\SysWOW64\oleaut32.dll
0x3f74dac0	\Windows\SysWOW64\sspicli.dll
0x3f74ddc0	\Windows\System32\win32k.sys
0x3f74e490	\Windows\System32\winsrv.dll
0x3f74edc0	\Windows\System32\csrsrv.dll
0x3f750f20	\Windows\SysWOW64\usp10.dll
0x3f751380	\Windows\System32
0x3f751b80	\Windows\System32\winsta.dll
0x3f752720	\Windows\SysWOW64\clbcatq.dll
0x3f7528b0	\Windows\SysWOW64\imm32.dll
0x3f752a00	\Windows\SysWOW64\shlwapi.dll
0x3f752d70	\Windows\SysWOW64\wininet.dll
0x3f753390	\Windows\System32\csrss.exe
0x3f754730	\Windows\System32\config\DEFAULT
0x3f755f20	\Windows\SysWOW64\msctf.dll
0x3f7568c0	\Windows\System32\config\DEFAULT.LOG2
0x3f756b10	\Windows\System32\config\RegBack\DEFAULT
0x3f756e60	\Windows\System32\config\DEFAULT.LOG1
0x3f757d70	\Windows\SysWOW64\cryptbase.dll
0x3f758c80	\Windows\SysWOW64\setupapi.dll
0x3f758dd0	\Windows\System32
0x3f758f20	\Windows\SysWOW64\lpk.dll
0x3f783a90	\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb
0x3f7842b0	\Windows\inf\netmscli.PNF
0x3f784400	\Windows\System32\rascfg.dll
0x3f784c80	\Windows\inf\netserv.PNF
0x3f786450	\SystemRoot\System32\Config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TM
0x3f788800	\Windows\System32\lpk.dll
0x3f788b70	\Windows\System32\sechost.dll
0x3f7891c0	\Windows\System32\iertutil.dll
0x3f790f20	\Windows\System32\setupapi.dll
0x3f7918c0	\Windows\inf\lltdio.PNF
0x3f791a10	\Endpoint
0x3f792dd0	\Windows\inf\netrast.PNF
0x3f793070	\Windows\inf\ndisuio.PNF
0x3f793a50	\Endpoint
0x3f7943b0	\ProgramData\Microsoft\Windows Defender\Scans\History\Results\Resource\{6A7DFA5B-B22D-4822-BDF7-AC4EBC797AC3}
0x3f794600	\Windows\System32\ws2_32.dll
0x3f7953b0	\Windows\inf\wfplwf.PNF
0x3f795600	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagLog.etl
0x3f796a90	\Windows\inf\netnwifi.PNF
0x3f797070	\Windows\inf\netavpnt.PNF
0x3f7973b0	\Windows\System32\ndiscapCfg.dll
0x3f799070	\$Directory
0x3f799c70	\Windows\winsxs\Manifests\amd64_microsoft.windows.i..utomation.proxystub_6595b64144ccf1df_1.0.7600.16385_none_556753b6a456f932.manifest
0x3f79a530	\Windows\System32\gdi32.dll
0x3f79af20	\Windows\System32\drivers\ndiswan.sys
0x3f90e1f0	\SystemRoot\System32\Config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TM
0x3f939f20	\$Directory
0x3f941870	\Windows\System32\oleaut32.dll
0x3f990f20	\Windows\Fonts\ega40woa.fon
0x3f991b30	\$LogFile
0x3f9924d0	\$Directory
0x3f992700	\ProgramData\Microsoft\MF\Active.GRL
0x3f993070	\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a
0x3f994ba0	\$BitMap
0x3f999f20	\$Mft
0x3f99a9a0	\$Mft
0x3f99d290	\$Directory
0x3f9a0420	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Performance Monitor.lnk
0x3f9a0750	\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf
0x3f9a38f0	\$Directory
0x3f9a4460	\System Volume Information\{4a2d02f5-1b32-11ea-9ae4-080027c6589a}{3808876b-c176-4e48-b7ae-04046e6cc752}
0x3f9a4b20	\Windows\System32\ntdll.dll
0x3f9a58d0	\Windows\System32\psapi.dll
0x3f9a5f20	\Windows\System32\drivers\crashdmp.sys
0x3f9a6050	\$Directory
0x3f9a6c10	\System Volume Information\{3808876b-c176-4e48-b7ae-04046e6cc752}
0x3f9a7b70	\$Directory
0x3f9a7f20	\Windows\System32\drivers\Dumpata.sys
0x3f9a8420	\System Volume Information\{9580ead8-1b0d-11ea-b265-080027c6589a}{3808876b-c176-4e48-b7ae-04046e6cc752}
0x3f9a9750	\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x3f9a9a40	TxfLog
0x3f9a9f20	\$Directory
0x3f9ac520	\Windows\System32\CodeIntegrity\driver.stl
0x3f9acf20	\Windows\System32\drivers\rasl2tp.sys
0x3f9ad2d0	\Windows\System32\drivers\hidparse.sys
0x3f9ad460	\$Directory
0x3f9ad640	\System Volume Information\{8400a35c-1709-11ea-82a6-080027c6589a}{3808876b-c176-4e48-b7ae-04046e6cc752}
0x3f9adc10	\Windows\System32\drivers\cdrom.sys
0x3f9ae390	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000002
0x3f9ae800	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000001
0x3f9b0350	\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x3f9b1310	KtmLog
0x3f9b1700	\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x3f9b22e0	\Windows\SysWOW64\iertutil.dll
0x3f9b3400	\$Directory
0x3f9b35f0	\$Directory
0x3f9b3e50	\System Volume Information\{8400a393-1709-11ea-82a6-080027c6589a}{3808876b-c176-4e48-b7ae-04046e6cc752}
0x3f9b5600	\Windows\SysWOW64\ntdll.dll
0x3f9b6f20	\$Directory
0x3f9b79a0	\Windows\SysWOW64\msvcrt.dll
0x3f9b7c00	\Windows\SysWOW64\crypt32.dll
0x3f9b89b0	\Windows\AppPatch\drvmain.sdb
0x3f9b8f20	\$Directory
0x3f9b92d0	\$Directory
0x3f9bb1e0	\Windows\SysWOW64\sechost.dll
0x3f9bc300	\Windows\SysWOW64\normaliz.dll
0x3f9bc580	\Windows\System32\config\SECURITY
0x3f9bc880	\Windows\Fonts
0x3f9bd8b0	\Windows\System32\drivers\hidusb.sys
0x3f9bdf20	\pagefile.sys
0x3f9bf580	\Windows\System32\drivers\hidclass.sys
0x3f9c0780	\Windows\System32\drivers\null.sys
0x3f9c0e80	\Windows\System32\drivers\vga.sys
0x3f9c1890	\Endpoint
0x3f9c19e0	\Windows\System32\Tasks\Microsoft\Windows\Media Center\InstallPlayReady
0x3f9c4d10	\
0x3f9c6890	\Windows\System32\CodeIntegrity\bootcat.cache
0x3f9c6f20	\Windows\System32\nsi.dll
0x3f9ced30	\$Directory
0x3f9cf590	\Windows\SysWOW64\shell32.dll
0x3f9cff20	\Windows\System32\cscapi.dll
0x3f9d1f20	\Windows\System32\drivers\mouhid.sys
0x3f9d2050	\Windows\System32\drivers\usbd.sys
0x3f9d2b90	\$Directory
0x3f9d88a0	\Windows\System32\config\SECURITY.LOG1
0x3f9dc2a0	\Windows\SysWOW64\advapi32.dll
0x3f9de9e0	\Windows\SysWOW64\ole32.dll
0x3f9deb30	\Windows\SysWOW64\KernelBase.dll
0x3f9dfd10	\Windows\SysWOW64\imagehlp.dll
0x3f9dff20	\Windows\SysWOW64\Wldap32.dll
0x3fa00ae0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.wid
0x3fa03820	\Windows\System32\msimg32.dll
0x3fa04640	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\46f433176bc0b3d2.automaticDestinations-ms
0x3fa04790	\Users\Alissa Simpson\Documents
0x3fa0d360	\$Directory
0x3fa0d8b0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.ci
0x3fa0da00	\wkssvc
0x3fa0e7a0	\srvsvc
0x3fa10160	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x3fa11070	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.dir
0x3fa112b0	\Windows\System32\C_1257.NLS
0x3fa11560	\Windows\System32\C_1258.NLS
0x3fa116b0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.ci
0x3fa11f20	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.dir
0x3fa12bc0	\Windows\System32\elsTrans.dll
0x3fa12d10	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fa12f20	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fa13610	\Windows\System32\C_1255.NLS
0x3fa13970	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fa14600	\Windows\System32\C_852.NLS
0x3fa15d10	\Windows
0x3fa16070	\$Directory
0x3fa166a0	\Windows\winsxs\Manifests\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_5.82.7600.16385_en-us_020378a8991bbcc2.manifest
0x3fa16cf0	\Users\SmartNet\Downloads\DumpIt\DumpIt.exe
0x3fa17b70	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x3fa183b0	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x3fa18810	\Program Files\WinRAR\WinRAR.exe
0x3fa192d0	\Windows\System32\riched20.dll
0x3fa19500	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x3fa1a190	\$Directory
0x3fa1ae90	\Program Files\WinRAR\WinRAR.exe
0x3fa1b3d0	\Users\Alissa Simpson\AppData\Roaming\WinRAR\version.dat
0x3fa1b520	\Windows\Fonts\StaticCache.dat
0x3fa1c220	\Windows\System32
0x3fa1c500	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5afe4de1b92fc382.customDestinations-ms
0x3fa1cf20	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x3fa1d180	\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a
0x3fa1d2d0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fa1e330	\Windows\System32\mssph.dll
0x3fa2a840	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fa2aa50	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\1b4dd67f29cb1962.automaticDestinations-ms
0x3fa2b8e0	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\index.dat
0x3fa2baf0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini
0x3fa2c5e0	\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Cookies\index.dat
0x3fa2e660	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\History\desktop.ini
0x3fa2ebd0	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat
0x3fa2fa90	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fa2fda0	\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012019121120191212\index.dat
0x3fa3af20	\Windows\System32\elslad.dll
0x3fa3b070	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.dir
0x3fa3c330	\Windows\AppPatch\pcamain.sdb
0x3fa3c480	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.dir
0x3fa3d2f0	\Windows\System32\NlsData0000.dll
0x3fa3d650	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.wid
0x3fa3d9b0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.ci
0x3fa3dd10	\Windows\System32\en-US\consent.exe.mui
0x3fa3ebc0	\Users\Alissa Simpson\Documents\Important.rar
0x3fa3ef20	\Windows\System32\elslad.dll
0x3fa3f120	\Windows\Fonts\cour.ttf
0x3fa3f4f0	\Windows\System32\elsTrans.dll
0x3fa3f950	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x3fa476a0	\srvsvc
0x3fa47ad0	\Users\SmartNet\Downloads\DumpIt\DumpIt.exe
0x3fa47f20	\Windows\System32
0x3fa494b0	\VBoxTrayIPC-SmartNet
0x3fa52830	\Users\SmartNet\Downloads\DumpIt\DumpIt.exe
0x3fa52e90	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x3fa54ed0	\Windows\System32\wow64win.dll
0x3fa5ad10	\Users\SmartNet\Downloads\DumpIt
0x3fa5c280	\Windows\winsxs\Manifests\x86_microsoft.windows.i..utomation.proxystub_6595b64144ccf1df_1.0.7600.16385_none_9d148a8db8d32238.manifest
0x3fa5f420	\Windows\winsxs\Manifests\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80.manifest
0x3fa60830	\Windows\winsxs\Manifests\x86_microsoft.windows.systemcompatible_6595b64144ccf1df_6.0.7600.16385_none_49adccbde8169a03.manifest
0x3fa698a0	\Windows\System32\wow64cpu.dll
0x3fa6a880	\Users\SmartNet\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x3fa6b4e0	\Windows\SysWOW64\imm32.dll
0x3fa6f2f0	\Users\SmartNet\Downloads
0x3fa6fd10	\Users\SmartNet\Downloads
0x3fa70ad0	\Windows\System32\appinfo.dll
